2018,FALL,MATH115,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P008616066,3fe9f42f,8-Aug-18,Aug,2020,SPRING,C,B-,pass ,pass 
2018,FALL,MATH115,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P008616066,3ff230ef,6-Aug-18,Aug,2020,SPRING,A+,A+,pass ,pass 
2018,FALL,MATH115,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P008616066,3fd5b68b,20-Aug-18,Aug,2020,SPRING,B-,C,pass ,pass 
2018,FALL,MATH115,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P107265286,3fea4ed9,12-Apr-18,Apr,2020,SPRING,B+,B+,pass ,pass 
2018,FALL,MATH115,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P107265286,3fe79eb9,18-Apr-18,Apr,2020,SPRING,B+,B+,pass ,pass 
2018,FALL,MATH115,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P107265286,3ff24df5,15-Aug-18,Aug,2020,SPRING,A,A+,pass ,pass 
2018,FALL,MATH115,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P107265286,3fe8ee77,2-Aug-18,Aug,2018,FALL,C-,D-,pass ,fail
2018,FALL,MATH115,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P107265286,3babf06b,5-Apr-18,Apr,2020,SPRING,C,C-,pass ,pass 
2018,FALL,MATH115,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P107265286,3fd9ff2f,16-Aug-18,Aug,2020,SPRING,B,B+,pass ,pass 
2018,FALL,MATH115,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P107265286,3fe6333f,22-Aug-18,Aug,2019,SPRING,D+,D,fail,fail
2018,FALL,MATH115,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P107266245,3fdcea7d,28-Mar-18,Mar,2020,SPRING,A,A,pass ,pass 
2018,FALL,MATH115,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P107266245,3fe76593,24-Apr-18,Apr,2020,SPRING,C,D+,pass ,fail
2018,FALL,MATH115,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P107266245,3fe31e9d,23-Apr-18,Apr,2019,FALL,C,C,pass ,pass 
2018,FALL,MATH115,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P107266245,3fe6bba7,17-Apr-18,Apr,2020,SPRING,A,A,pass ,pass 
2018,FALL,MATH115,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P107266245,3fec41a3,23-Apr-18,Apr,2020,SPRING,B,B,pass ,pass 
2018,FALL,MATH115,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P107266245,3fe8bc63,2-May-18,May,2019,SPRING,D,F,fail,fail
2018,FALL,MATH115,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P107266245,3fd906b5,8-Aug-18,Aug,2020,SPRING,C,A,pass ,pass 
2018,FALL,MATH115,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P107266245,3fd8232b,23-Apr-18,Apr,2020,SPRING,C,D,pass ,fail
2018,FALL,MATH115,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P107266245,3fe55609,12-Apr-18,Apr,2020,SPRING,B,B,pass ,pass 
2018,FALL,MATH115,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P107266245,3fe58c05,16-Apr-18,Apr,2020,SPRING,B,C+,pass ,pass 
2018,FALL,MATH115,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P107266245,3fe0c7a1,23-Apr-18,Apr,2020,SPRING,C,C,pass ,pass 
2018,FALL,MATH115,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P107266245,3fe66ad5,23-Apr-18,Apr,2020,SPRING,F,W,fail,W
2018,FALL,MATH115,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P107266245,3fe688ad,24-Apr-18,Apr,2020,SPRING,D,C,fail,pass 
2018,FALL,MATH116,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P100062478,3ff0f225,17-Jul-18,Jul,2020,SPRING,A+,,pass ,
2018,FALL,MATH116,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P100062478,3fe35197,5-Apr-18,Apr,2019,FALL,A,,pass ,
2018,FALL,MATH116,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P100062478,3fe6ba3f,10-Apr-18,Apr,2020,SPRING,B-,,pass ,
2018,FALL,MATH116,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P100062478,3ff22d4d,30-Aug-18,Aug,2020,SPRING,B-,,pass ,
2018,FALL,MATH116,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P100062478,3ff2277b,16-Jul-18,Jul,2019,SPRING,D-,,fail,
2018,FALL,MATH116,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P100062478,3fde90b7,17-Jul-18,Jul,2018,FALL,B,,pass ,
2018,FALL,MATH116,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P100062478,3fe35ab1,10-Apr-18,Apr,2020,SPRING,A-,,pass ,
2018,FALL,MATH116,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P100062478,3fe62b79,5-Apr-18,Apr,2018,FALL,A,,pass ,
2018,FALL,MATH116,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P100062478,3fe65ac7,15-May-18,May,2018,FALL,F,,fail,
2018,FALL,MATH116,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P100062478,3fe66df5,12-Apr-18,Apr,2020,SPRING,B,,pass ,
2018,FALL,MATH116,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P100062478,3fdd7295,3-Jul-18,Jul,2019,FALL,C-,,pass ,
2018,FALL,MATH116,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P100062478,3fee3cab,12-Jul-18,Jul,2019,SPRING,F,,fail,
2018,FALL,MATH116,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P107180114,3fea69cd,27-Apr-18,Apr,2020,SPRING,F,C,fail,pass 
2018,FALL,MATH116,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P107180114,3fee604b,8-Jun-18,Jun,2018,FALL,F,D,fail,fail
2018,FALL,MATH116,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P107180114,3fd9f831,5-Apr-18,Apr,2020,SPRING,A,A,pass ,pass 
2018,FALL,MATH116,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P107180114,3fef5497,22-Mar-18,Mar,2019,FALL,A,A,pass ,pass 
2018,FALL,MATH116,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P107180114,3ba8f6e5,20-Mar-18,Mar,2018,FALL,A,A,pass ,pass 
2018,FALL,MATH116,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P107180114,3ba8edd5,22-Mar-18,Mar,2020,SPRING,B,B,pass ,pass 
2018,FALL,MATH116,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P107180114,3fe7e455,16-Aug-18,Aug,2019,SPRING,A,A,pass ,pass 
2018,FALL,MATH116,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P107180114,3fe95565,18-Apr-18,Apr,2019,FALL,B,A,pass ,pass 
2018,FALL,MATH116,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P107180114,3fe26bdd,10-Apr-18,Apr,2020,SPRING,A,A,pass ,pass 
2018,FALL,MATH116,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P107180114,3fe267a5,26-Apr-18,Apr,2018,FALL,C,C,pass ,pass 
2018,FALL,MATH116,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P107180114,3fe6f513,24-Jul-18,Jul,2020,SPRING,A,A,pass ,pass 
2018,FALL,MATH116,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P107180114,3fe30b3d,10-Apr-18,Apr,2019,FALL,A,A,pass ,pass 
2018,FALL,MATH116,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P107180114,3fe4b9e7,29-Mar-18,Mar,2020,SPRING,B,A,pass ,pass 
2018,FALL,MATH116,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P107180114,3bac7bfd,27-Mar-18,Mar,2020,SPRING,B,A,pass ,pass 
2018,FALL,MATH116,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P107180114,3fe80d8b,20-Aug-18,Aug,2018,FALL,W,,W,
2018,FALL,MATH116,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P107180114,3fe34319,29-Mar-18,Mar,2020,SPRING,A,A,pass ,pass 
2018,FALL,MATH116,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P107180114,3fe398eb,16-Apr-18,Apr,2020,SPRING,B,C,pass ,pass 
2018,FALL,MATH116,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P107180114,3fdefd77,10-Apr-18,Apr,2020,SPRING,A,A,pass ,pass 
2018,FALL,MATH116,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P107180114,3fe2c35d,17-Apr-18,Apr,2020,SPRING,C,A,pass ,pass 
2018,FALL,MATH116,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P107180114,3fe5e3ad,29-Mar-18,Mar,2020,SPRING,A,A,pass ,pass 
2018,FALL,MATH116,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P107180114,3ba75ab5,22-Mar-18,Mar,2020,SPRING,F,W,fail,W
2018,FALL,MATH116,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P107180114,3fe543b7,12-Apr-18,Apr,2018,FALL,C,B,pass ,pass 
2018,FALL,MATH116,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P107180114,3fe6d187,10-Apr-18,Apr,2019,SPRING,A,A,pass ,pass 
2018,FALL,MATH116,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P107180114,3fe6727d,29-Mar-18,Mar,2020,SPRING,B,B,pass ,pass 
2018,FALL,MATH116,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P089009198,3fd80c51,14-Jun-18,Jun,2018,FALL,A,W,pass ,W
2018,FALL,MATH116,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P089009198,3fe32433,10-Apr-18,Apr,2020,SPRING,C,C,pass ,pass 
2018,FALL,MATH116,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P089009198,3fe06ac7,23-Jul-18,Jul,2019,SUMMER,D,D,fail,fail
2018,FALL,MATH116,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P089009198,3fe6e983,13-Apr-18,Apr,2020,SPRING,A,A,pass ,pass 
2018,FALL,MATH116,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P089009198,3fdb2111,10-Apr-18,Apr,2020,SPRING,A,A,pass ,pass 
2018,FALL,MATH116,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P089009198,3fe68687,12-Apr-18,Apr,2018,FALL,F,F,fail,fail
2018,FALL,MATH116,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P089009198,3fd7d907,12-Apr-18,Apr,2020,SPRING,A,B,pass ,pass 
2018,FALL,MATH116,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P089009198,3fe32569,4-May-18,May,2020,SPRING,A,A,pass ,pass 
2018,FALL,MATH116,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P089009198,3fdcecdf,27-Mar-18,Mar,2020,SPRING,A,A,pass ,pass 
2018,FALL,MATH116,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P089009198,3fe771f5,8-May-18,May,2018,FALL,A,B,pass ,pass 
2018,FALL,MATH116,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P089009198,3fdbe1cd,27-Mar-18,Mar,2020,SPRING,A,A,pass ,pass 
2018,FALL,MATH116,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P089009198,3fe7728b,10-Apr-18,Apr,2018,FALL,A,A,pass ,pass 
2018,FALL,MATH116,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P089009198,3fefdead,17-Apr-18,Apr,2020,SPRING,A,A,pass ,pass 
2018,FALL,MATH116,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P089009198,3fee715d,12-Apr-18,Apr,2020,SPRING,A,B,pass ,pass 
2018,FALL,MATH116,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P089009198,3ff1ccc7,10-Aug-18,Aug,2020,SPRING,A,A,pass ,pass 
2018,FALL,MATH116,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P089009198,3fe8e1f7,10-Apr-18,Apr,2020,SPRING,B,B,pass ,pass 
2018,FALL,MATH116,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P089009198,3fde24c9,12-Apr-18,Apr,2020,SPRING,A,B,pass ,pass 
2018,FALL,MATH116,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P089009198,3fe916d1,5-Apr-18,Apr,2020,SPRING,A,A,pass ,pass 
2018,FALL,MATH116,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P089009198,3fe842bf,29-Mar-18,Mar,2020,SPRING,A,A,pass ,pass 
2018,FALL,MATH116,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P089009198,3fe7873f,10-Apr-18,Apr,2019,SPRING,A,A,pass ,pass 
2018,FALL,MATH116,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P089009198,3fed7d9d,24-Jul-18,Jul,2019,SPRING,C,C,pass ,pass 
2018,FALL,MATH116,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P089009198,3fdaeda9,20-Aug-18,Aug,2020,SPRING,A,A,pass ,pass 
2018,FALL,MATH116,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P089009198,3fe99633,22-Aug-18,Aug,2018,FALL,B,A,pass ,pass 
2018,FALL,MATH116,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P089009198,3fe91929,10-Apr-18,Apr,2020,SPRING,A,A,pass ,pass 
2018,FALL,MATH116,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P089009198,3fe03719,12-Apr-18,Apr,2020,SPRING,A,B,pass ,pass 
2018,FALL,MATH116,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P089009198,3ba86973,22-Mar-18,Mar,2020,SPRING,A,A,pass ,pass 
2018,FALL,MATH116,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P089009198,3feef597,22-Aug-18,Aug,2020,SPRING,F,W,fail,W
2018,FALL,MATH116,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P089009198,3fe5ff7d,10-Apr-18,Apr,2020,SPRING,A,A,pass ,pass 
2018,FALL,MATH116,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P089009198,3b9ec7d3,30-Jul-18,Jul,2019,FALL,A,A,pass ,pass 
2018,FALL,MATH116,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P089009198,3fe46faf,13-Apr-18,Apr,2020,SPRING,C,B,pass ,pass 
2018,FALL,MATH116,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P107266245,3fed3635,20-Aug-18,Aug,2020,SPRING,C,C,pass ,pass 
2018,FALL,MATH116,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P107266245,3fd602e9,22-Aug-18,Aug,2019,FALL,D,D,fail,fail
2018,FALL,MATH116,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P107266245,3ff22c35,25-Jul-18,Jul,2020,SPRING,A,B+,pass ,pass 
2018,FALL,MATH116,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P107266245,3fda71e9,12-Apr-18,Apr,2019,FALL,B,C,pass ,pass 
2018,FALL,MATH116,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P107266245,3fe6da1f,5-Jun-18,Jun,2020,SPRING,B,B,pass ,pass 
2018,FALL,MATH116,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P107266245,3ba50873,18-Jul-18,Jul,2020,SPRING,B,C,pass ,pass 
2018,FALL,MATH116,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P107266245,3ba91a53,22-Mar-18,Mar,2019,SUMMER,A,B+,pass ,pass 
2018,FALL,MATH116,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P107266245,3ff1136d,17-Jul-18,Jul,2018,FALL,F,F,fail,fail
2018,FALL,MATH116,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P107266245,3fd800d5,5-Apr-18,Apr,2020,SPRING,B,B,pass ,pass 
2018,FALL,MATH116,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P107266245,3fe48f71,12-Jul-18,Jul,2020,SPRING,B,A,pass ,pass 
2018,FALL,MATH116,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P107266245,3ba5a085,20-Mar-18,Mar,2018,FALL,A,A,pass ,pass 
2018,FALL,MATH116,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P107266245,3fe21697,13-Aug-18,Aug,2020,SPRING,A,B,pass ,pass 
2018,FALL,MATH116,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P107266245,3fe799b9,17-Apr-18,Apr,2019,FALL,B,B,pass ,pass 
2018,FALL,MATH116,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P107266245,3ff23c93,15-Aug-18,Aug,2019,SPRING,F,W,fail,W
2018,FALL,MATH116,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P107266245,3fec9e55,15-Aug-18,Aug,2019,SUMMER,C,C,pass ,pass 
2018,FALL,MATH116,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P107266245,3fe63727,12-Apr-18,Apr,2020,SPRING,D+,C,fail,pass 
2018,FALL,MATH117,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P107265286,3feeb163,16-Apr-18,Apr,2019,SPRING,B-,B-,pass ,pass 
2018,FALL,MATH117,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P107265286,3ba7c44b,22-Mar-18,Mar,2019,FALL,A+,A+,pass ,pass 
2018,FALL,MATH117,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P107265286,3fda5dd5,6-Jun-18,Jun,2020,SPRING,B+,B,pass ,pass 
2018,FALL,MATH117,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P107265286,3fd6095b,26-Apr-18,Apr,2019,SPRING,C-,C-,pass ,pass 
2018,FALL,MATH117,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P107265286,3ff23757,24-Aug-18,Aug,2018,FALL,B-,B,pass ,pass 
2018,FALL,MATH117,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P107265286,3ff004ff,20-Jul-18,Jul,2020,SPRING,F,F,fail,fail
2018,FALL,MATH117,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P107265286,3fe784e7,12-Apr-18,Apr,2020,SPRING,A-,B+,pass ,pass 
2018,FALL,MATH117,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P107180113,3fe197a3,12-Apr-18,Apr,2019,SPRING,B-,C,pass ,pass 
2018,FALL,MATH117,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P107180113,3fdaadf3,27-Mar-18,Mar,2019,FALL,C,C,pass ,pass 
2018,FALL,MATH117,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P107180113,3fdb00eb,27-Mar-18,Mar,2020,SPRING,A-,B,pass ,pass 
2018,FALL,MATH117,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P107180113,3fdcbb1b,3-Apr-18,Apr,2020,SPRING,C,B,pass ,pass 
2018,FALL,MATH117,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P107180113,3fed7947,22-Aug-18,Aug,2018,FALL,W,,W,
2018,FALL,MATH117,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P107180113,3fd8ec4d,2-May-18,May,2020,SPRING,B+,C,pass ,pass 
2018,FALL,MATH117,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P107180113,3fda7c25,24-Jul-18,Jul,2019,SPRING,B-,C,pass ,pass 
2018,FALL,MATH117,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P107180113,3fe366ff,25-May-18,May,2020,SPRING,B,B,pass ,pass 
2018,FALL,MATH117,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P107180113,3fe36a5b,10-Apr-18,Apr,2020,SPRING,A,A,pass ,pass 
2018,FALL,MATH117,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P107180113,3fd94963,6-Sep-18,Sep,2020,SPRING,D,D,fail,fail
2018,FALL,MATH117,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P107180113,3fe39549,23-Apr-18,Apr,2020,SPRING,A,A,pass ,pass 
2018,FALL,MATH117,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P107180113,3fdb90dd,30-Jul-18,Jul,2020,SPRING,B,B,pass ,pass 
2018,FALL,MATH120,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P089003876,3bacea07,22-Mar-18,Mar,2019,SUMMER,D,D,fail,fail
2018,FALL,MATH120,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P089003876,3fefe4e3,31-May-18,May,2020,SPRING,A,A,pass ,pass 
2018,FALL,MATH120,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P089003876,3fea26cf,12-Apr-18,Apr,2019,FALL,A,A,pass ,pass 
2018,FALL,MATH120,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P089003876,3fdd90d1,27-Mar-18,Mar,2019,FALL,B+,B,pass ,pass 
2018,FALL,MATH120,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P089003876,3fe61071,16-Jul-18,Jul,2018,FALL,C,D,pass ,fail
2018,FALL,MATH120,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P089003876,3fdd9e4b,27-Mar-18,Mar,2019,SPRING,C,C+,pass ,pass 
2018,FALL,MATH120,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P089003876,3ba8f9a1,23-Mar-18,Mar,2020,SPRING,A,B,pass ,pass 
2018,FALL,MATH120,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P089003876,3fd95be7,22-Mar-18,Mar,2020,SPRING,A,A,pass ,pass 
2018,FALL,MATH120,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P089003876,3fda4df9,8-May-18,May,2020,SPRING,B-,B,pass ,pass 
2018,FALL,MATH120,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P089003876,3fe75ee5,23-Apr-18,Apr,2020,SPRING,A,A,pass ,pass 
2018,FALL,MATH120,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P089003876,3feea925,16-Apr-18,Apr,2019,SPRING,A,A,pass ,pass 
2018,FALL,MATH120,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P089003876,3fefe4d9,26-Apr-18,Apr,2019,SPRING,A,A,pass ,pass 
2018,FALL,MATH120,#N/A,#N/A,#N/A,#N/A,20-Aug-18,P089003876,3fdf4557,7-Jun-18,Jun,2020,SPRING,B,B,pass ,pass 
